timestamp_ms,price
1621430443800,35458.62000000
1621430443900,35486.17000000
1621430444000,35499.99000000
1621430444100,35716.55000000
1621430444200,35570.01000000
1621430444300,35569.08000000
1621430444400,35474.74000000
1621430444500,35517.40000000
1621430444600,35350.00000000
1621430444700,35848.67000000
1621430444800,35545.69000000
1621430444900,35547.74000000
1621430445000,35574.41000000
1621430445100,35574.41000000
1621430445200,35555.20000000
1621430445300,35584.01000000
1621430445400,35584.02000000
1621430445500,35444.34000000
1621430445600,35505.51000000
1621430445700,35500.00000000
1621430445800,35285.43000000
1621430445900,35484.03000000
1621430446000,35484.03000000
1621430446100,35548.88000000
1621430446200,35576.64000000
1621430446300,35566.84000000
1621430446400,35620.76000000
1621430446500,35517.76000000
1621430446600,35475.64000000
1621430446700,35472.37000000
1621430446800,35351.79000000
1621430446900,35351.78000000
1621430447000,35250.01000000
1621430447100,35462.05000000
1621430447200,35462.05000000
1621430447300,35444.32000000
1621430447400,35444.32000000
1621430447500,35257.44000000
1621430447600,35304.45000000
1621430447700,35628.91000000
1621430447800,35605.55000000
1621430447900,35394.29000000
1621430448000,35628.22000000
1621430448100,35628.16000000
1621430448200,35535.06000000
1621430448300,35296.24000000
1621430448400,35482.25000000
1621430448500,35483.00000000
1621430448600,35483.01000000
1621430448700,35430.79000000
1621430448800,35485.01000000
1621430448900,35486.56000000
1621430449000,35400.01000000
1621430449100,35484.98000000
1621430449200,35497.12000000
1621430449300,35483.16000000
1621430449400,35484.94000000
1621430449500,35475.62000000
1621430449600,35403.94000000
1621430449700,35475.61000000
1621430449800,35341.12000000
1621430449900,35330.72000000
1621430450000,35460.32000000
1621430450100,35483.00000000
1621430450200,35330.72000000
1621430450300,35475.60000000
1621430450400,35483.00000000
1621430450500,35483.00000000
1621430450600,35500.00000000
1621430450700,35480.95000000
1621430450800,35461.38000000
1621430450900,35476.20000000
1621430451000,35427.25000000
1621430451100,35439.78000000
1621430451200,35467.33000000
1621430451300,35437.39000000
1621430451400,35444.58000000
1621430451500,35498.22000000
1621430451600,35449.90000000
1621430451700,35493.55000000
1621430451800,35500.00000000
1621430451900,35444.52000000
1621430452000,35457.44000000
1621430452100,35459.22000000
1621430452200,35457.64000000
1621430452300,35490.57000000
1621430452400,35448.60000000
1621430452500,35500.00000000
1621430452600,35491.13000000
1621430452700,35451.83000000
1621430452800,35463.25000000
1621430452900,35409.24000000
1621430453000,35400.55000000
1621430453100,35472.03000000
1621430453200,35472.02000000
1621430453300,35472.10000000
1621430453400,35496.64000000
1621430453500,35330.72000000
1621430453600,35500.00000000
1621430453700,35323.87000000
1621430453800,35300.00000000
1621430453900,35454.28000000
1621430454000,35464.48000000
1621430454100,35434.05000000
1621430454200,35456.73000000
1621430454300,35434.05000000
1621430454400,35500.00000000
1621430454500,35526.84000000
1621430454600,35316.65000000
1621430454700,35399.49000000
1621430454800,35399.49000000
1621430454900,35412.75000000
1621430455000,35402.94000000
1621430455100,35452.15000000
1621430455200,35399.53000000
1621430455300,35427.25000000
1621430455400,35443.05000000
1621430455500,35441.27000000
1621430455600,35317.66000000
1621430455700,35421.17000000
1621430455800,35411.81000000
1621430455900,35400.00000000
1621430456000,35431.67000000
1621430456100,35300.00000000
1621430456200,35524.53000000
1621430456300,35331.10000000
1621430456400,35393.06000000
1621430456500,35435.13000000
1621430456600,35474.06000000
1621430456700,35474.05000000
1621430456800,35417.62000000
1621430456900,35450.90000000
1621430457000,35441.43000000
1621430457100,35492.88000000
1621430457200,35220.00000000
1621430457300,35250.00000000
1621430457400,35390.93000000
1621430457500,35403.03000000
1621430457600,35403.03000000
1621430457700,35401.26000000
1621430457800,35236.97000000
1621430457900,35328.09000000
1621430458000,35385.33000000
1621430458100,35300.01000000
1621430458200,35441.19000000
1621430458300,35267.80000000
1621430458400,35267.80000000
1621430458500,35390.00000000
1621430458600,35267.80000000
1621430458700,35267.80000000
1621430458800,35418.87000000
1621430458900,35401.16000000
1621430459000,35304.06000000
1621430459100,35300.78000000
1621430459200,35267.80000000
1621430459300,35367.80000000
1621430459400,35350.12000000
1621430459500,35397.66000000
1621430459600,35332.45000000
1621430459700,35400.25000000
1621430459800,35370.16000000
1621430459900,35181.77000000
1621430460000,35355.87000000
1621430460100,35181.78000000
1621430460200,35197.26000000
1621430460300,35422.19000000
1621430460400,35400.77000000
1621430460500,35356.89000000
1621430460600,35326.70000000
1621430460700,35251.35000000
1621430460800,35373.12000000
1621430460900,35000.00000000
1621430461000,35500.00000000
1621430461100,35103.48000000
1621430461200,35371.32000000
1621430461300,35103.49000000
1621430461400,35369.85000000
1621430461500,35200.00000000
1621430461600,35328.90000000
1621430461700,35345.89000000
1621430461800,35286.44000000
1621430461900,35310.32000000
1621430462000,35370.62000000
1621430462100,35342.35000000
1621430462200,35319.36000000
1621430462300,35303.26000000
1621430462400,35201.77000000
1621430462500,35311.87000000
1621430462600,35190.00000000
1621430462700,35190.00000000
1621430462800,35328.22000000
1621430462900,35328.21000000
1621430463000,35337.05000000
1621430463100,35145.70000000
1621430463200,35297.45000000
1621430463300,35279.81000000
1621430463400,35279.81000000
1621430463500,35291.94000000
1621430463600,35003.56000000
1621430463700,35269.78000000
1621430463800,35190.01000000
1621430463900,34980.74000000
1621430464000,35205.42000000
1621430464100,35107.83000000
1621430464200,35362.21000000
1621430464300,35262.12000000
1621430464400,35250.12000000
1621430464500,35546.00000000
1621430464600,35250.82000000
1621430464700,35147.47000000
1621430464800,35463.21000000
1621430464900,35272.98000000
1621430465000,35294.00000000
1621430465100,35281.79000000
1621430465200,35290.36000000
1621430465300,35145.71000000
1621430465400,35337.70000000
1621430465500,35369.90000000
1621430465600,35320.00000000
1621430465700,35320.00000000
