timestamp_ms,price
1621382446900,43000.00000000
1621382447000,43000.01000000
1621382447100,43000.01000000
1621382447300,43000.03000000
1621382447400,42990.27000000
1621382447500,43009.81000000
1621382447700,43003.80000000
1621382447800,43013.51000000
1621382447900,43000.63000000
1621382448000,43000.63000000
1621382448100,43008.21000000
1621382448400,43005.22000000
1621382448500,43018.04000000
1621382448600,43005.69000000
1621382448700,42991.55000000
1621382448900,43017.82000000
1621382449000,43015.65000000
1621382449100,43013.79000000
1621382449200,43010.44000000
1621382449300,43013.79000000
1621382449400,43019.68000000
1621382449700,43011.37000000
1621382449800,43012.10000000
1621382449900,43012.25000000
1621382450000,43013.32000000
1621382450100,43020.02000000
1621382450200,43013.72000000
1621382450300,43013.33000000
1621382450400,43013.33000000
1621382450500,43000.00000000
1621382450600,43000.00000000
1621382450900,42995.72000000
1621382451100,42999.92000000
1621382451200,42996.87000000
1621382451300,42996.89000000
1621382451400,43000.17000000
1621382451800,42998.12000000
1621382451900,42997.74000000
1621382452100,42997.07000000
1621382452200,42997.54000000
1621382452300,42997.42000000
1621382452500,42999.91000000
1621382452600,42997.41000000
1621382452700,42997.41000000
1621382452800,42997.45000000
1621382452900,43006.87000000
1621382453100,42997.27000000
1621382453200,43006.46000000
1621382453300,42997.27000000
1621382453400,43005.55000000
1621382453500,42991.01000000
1621382453600,42988.43000000
1621382453700,42997.87000000
1621382453800,42995.23000000
1621382454000,42979.42000000
1621382454200,42993.06000000
1621382454300,42992.79000000
1621382454400,42992.60000000
1621382454500,42992.46000000
1621382454600,42979.42000000
1621382454700,42991.94000000
1621382454800,42991.53000000
1621382454900,42979.51000000
1621382455000,42980.19000000
1621382455100,42997.06000000
1621382455200,42979.42000000
1621382455300,42979.44000000
1621382455400,42978.00000000
1621382455500,42976.88000000
1621382455700,42984.13000000
1621382455800,42983.21000000
1621382456000,42982.62000000
1621382456100,42974.75000000
1621382456200,42972.35000000
1621382456300,42972.35000000
1621382456400,42982.78000000
1621382456600,42974.31000000
1621382456700,42979.01000000
1621382456800,42981.73000000
1621382456900,42981.49000000
1621382457000,42981.30000000
1621382457100,42978.70000000
1621382457200,42972.37000000
1621382457300,42981.19000000
1621382457500,42982.03000000
1621382457600,42972.73000000
1621382457700,42980.68000000
1621382457800,42983.89000000
1621382457900,42985.66000000
1621382458000,42989.53000000
1621382458300,42989.03000000
1621382458600,42977.09000000
1621382458700,42972.36000000
1621382458800,42986.88000000
1621382459300,42984.26000000
1621382459500,42984.27000000
1621382459700,42977.10000000
1621382459800,42953.13000000
1621382459900,42915.91000000
1621382460000,42924.17000000
1621382460100,42943.82000000
1621382460200,42933.47000000
1621382460300,42927.37000000
1621382460400,42937.05000000
1621382460500,42927.36000000
1621382460600,42912.40000000
1621382460700,42904.37000000
1621382460800,42923.66000000
1621382460900,42915.51000000
1621382461000,42912.10000000
1621382461100,42916.45000000
1621382461200,42921.38000000
1621382461300,42922.88000000
1621382461400,42930.86000000
1621382461500,42930.84000000
1621382461600,42927.28000000
1621382461800,42927.28000000
1621382461900,42915.92000000
1621382462100,42926.08000000
1621382462200,42926.30000000
1621382462300,42909.97000000
1621382462400,42924.95000000
1621382462600,42911.15000000
1621382462700,42911.89000000
1621382462800,42917.72000000
1621382462900,42912.98000000
1621382463100,42912.42000000
1621382463300,42911.93000000
1621382463400,42901.81000000
1621382463700,42910.54000000
1621382463800,42913.02000000
1621382463900,42910.37000000
1621382464100,42895.97000000
1621382464200,42895.96000000
1621382464300,42877.41000000
1621382464400,42869.52000000
1621382464500,42864.00000000
1621382464600,42882.47000000
1621382464700,42859.37000000
1621382464800,42875.11000000
1621382464900,42874.48000000
1621382465000,42879.29000000
1621382465100,42859.56000000
1621382465200,42858.95000000
1621382465300,42858.74000000
1621382465400,42859.09000000
1621382465500,42861.82000000
1621382465700,42856.43000000
1621382465800,42869.28000000
1621382465900,42872.38000000
1621382466100,42871.23000000
1621382466300,42856.74000000
1621382466400,42868.67000000
1621382466600,42855.60000000
1621382466700,42872.33000000
1621382466900,42871.36000000
1621382467100,42869.88000000
1621382467200,42844.31000000
1621382467300,42867.27000000
1621382467400,42865.73000000
1621382467500,42825.48000000
1621382467700,42852.37000000
1621382467900,42847.72000000
1621382468000,42844.92000000
1621382468100,42843.92000000
1621382468200,42843.11000000
1621382468300,42842.02000000
1621382468400,42841.58000000
1621382468500,42840.88000000
1621382468600,42830.14000000
1621382468700,42823.54000000
1621382468800,42835.25000000
1621382468900,42834.97000000
1621382469000,42833.95000000
1621382469100,42816.44000000
1621382469200,42833.94000000
1621382469300,42817.81000000
1621382469400,42830.02000000
1621382469500,42827.75000000
1621382469600,42827.48000000
1621382469700,42827.07000000
1621382469800,42821.90000000
1621382470000,42832.08000000
1621382470100,42833.88000000
1621382470200,42824.49000000
1621382470300,42822.74000000
1621382470400,42840.82000000
1621382470500,42840.70000000
1621382470600,42840.81000000
1621382470700,42831.60000000
1621382470800,42819.75000000
1621382470900,42833.94000000
1621382471100,42828.51000000
1621382471200,42823.88000000
1621382471300,42814.13000000
1621382471400,42821.25000000
1621382471500,42821.16000000
1621382471600,42814.16000000
1621382471900,42819.08000000
1621382472000,42813.88000000
1621382472100,42811.78000000
1621382472200,42817.22000000
1621382472300,42815.08000000
1621382472400,42815.07000000
1621382472500,42811.77000000
1621382472600,42815.06000000
1621382472700,42824.55000000
1621382472800,42827.55000000
1621382472900,42827.55000000
1621382473000,42819.05000000
1621382473100,42813.40000000
1621382473200,42830.31000000
1621382473300,42814.32000000
1621382473400,42811.77000000
1621382473600,42820.39000000
1621382473700,42818.24000000
1621382473900,42818.22000000
1621382474000,42811.73000000
1621382474100,42815.33000000
1621382474200,42804.56000000
1621382474300,42804.57000000
1621382474400,42812.80000000
1621382474500,42804.68000000
1621382474700,42801.58000000
1621382474900,42810.57000000
1621382475000,42801.91000000
1621382475100,42800.00000000
1621382475200,42800.00000000
1621382475300,42800.00000000
1621382475400,42799.99000000
1621382475500,42800.00000000
1621382475600,42790.64000000
1621382475700,42799.86000000
1621382475800,42797.07000000
1621382475900,42795.65000000
1621382476000,42796.34000000
1621382476100,42779.68000000
1621382476300,42793.24000000
1621382476500,42794.71000000
1621382476600,42771.10000000
1621382476700,42772.41000000
1621382476800,42790.08000000
1621382476900,42790.90000000
1621382477000,42790.20000000
1621382477100,42762.59000000
1621382477200,42785.63000000
1621382477300,42766.62000000
1621382477400,42762.99000000
1621382477500,42763.35000000
1621382477600,42766.53000000
1621382477700,42766.20000000
1621382477800,42765.53000000
1621382477900,42764.87000000
1621382478000,42764.41000000
1621382478100,42762.06000000
1621382478200,42757.48000000
1621382478300,42755.35000000
1621382478400,42757.48000000
1621382478500,42764.40000000
1621382478600,42764.64000000
1621382478700,42754.88000000
1621382478800,42757.77000000
1621382478900,42766.78000000
1621382479000,42766.78000000
1621382479100,42760.70000000
1621382479200,42755.01000000
1621382479300,42763.87000000
1621382479400,42761.12000000
1621382479500,42750.02000000
1621382479600,42750.93000000
1621382479700,42750.00000000
1621382479800,42750.57000000
1621382479900,42750.00000000
1621382480000,42747.36000000
1621382480100,42747.03000000
1621382480200,42740.76000000
1621382480300,42738.88000000
1621382480400,42737.76000000
1621382480500,42745.03000000
1621382480600,42740.97000000
1621382480700,42745.03000000
1621382480800,42747.56000000
1621382480900,42750.86000000
1621382481000,42755.60000000
1621382481100,42752.41000000
1621382481200,42753.20000000
1621382481300,42751.92000000
1621382481400,42749.37000000
1621382481500,42750.09000000
1621382481600,42750.32000000
1621382481700,42705.84000000
1621382481800,42689.71000000
1621382481900,42689.70000000
1621382482000,42683.92000000
1621382482100,42687.17000000
1621382482200,42685.33000000
1621382482300,42663.44000000
1621382482400,42666.01000000
1621382482500,42640.46000000
1621382482600,42643.54000000
1621382482700,42652.64000000
1621382482800,42633.36000000
1621382482900,42633.36000000
1621382483000,42638.73000000
1621382483100,42632.55000000
1621382483200,42632.65000000
1621382483300,42632.64000000
